"gene.pair","MFR.value","type"
"P35244_Q13156",0.665396775894336,"positive"
"P02775_Q13158",0.507951308325813,"negative"
"P15514_Q13158",0.615345348019229,"negative"
"P18858_Q13158",0.667018683562883,"negative"
"P48023_Q13158",0.701940615865199,"positive"
"P42768_Q13163",0.606966855577958,"negative"
"O75396_Q13190",0.765743758823751,"positive"
"P78536_Q13190",0.666687717203092,"negative"
"P62837_Q13191",0.518879417727412,"positive"
"O75529_Q13216",0.776057618359801,"negative"
"P50402_Q13216",0.608786905037567,"negative"
"P51149_Q13216",0.594515563648968,"negative"
"Q03468_Q13216",0.772264864080224,"positive"
"P01138_Q13224",0.67841804579235,"negative"
"P78352_Q13224",0.646558153507775,"positive"
"Q00597_Q13224",0.60905292784354,"negative"
"P28223_Q13232",0.488344114223627,"positive"
"P43351_Q13232",0.522106326133712,"negative"
"P04839_Q13233",0.679587794965196,"negative"
"P07900_Q13233",0.53791294423321,"positive"
"P36578_Q13233",0.550557863697368,"positive"
"P10767_Q13242",0.556533786118202,"negative"
"P14778_Q13242",0.575910773180316,"negative"
"P26992_Q13242",0.56904306126343,"negative"
"P27635_Q13242",0.531592199266574,"negative"
"P62995_Q13242",0.822267966850112,"positive"
"Q13153_Q13243",0.492671220634831,"positive"
"P10721_Q13257",0.570712824074101,"negative"
"P29317_Q13257",0.659223549025583,"negative"
"P30260_Q13257",0.74110623999588,"positive"
"P49767_Q13257",0.585241458236806,"negative"
"P78380_Q13257",0.566115410928328,"negative"
"Q12834_Q13257",0.850689059068239,"positive"
"P63165_Q13263",0.752368503624079,"positive"
"P27694_Q13291",0.49933347322898,"negative"
"P42229_Q13291",0.596739806303046,"negative"
"Q01201_Q13291",0.688280097431716,"negative"
"Q10567_Q13291",0.536180701425278,"negative"
"P62877_Q13309",0.686262829317087,"positive"
"P63208_Q13309",0.679076177916445,"positive"
"O95997_Q13315",0.547810524256634,"negative"
"P00519_Q13315",0.657683852636875,"positive"
"P10515_Q13315",0.48078420116384,"negative"
"P13693_Q13315",0.59734610369949,"positive"
"P15927_Q13315",0.718393070117582,"positive"
"P23921_Q13315",0.545238419391621,"positive"
"P54274_Q13315",0.759585472910553,"positive"
"O75821_Q13347",0.811693925346356,"positive"
"P13498_Q13363",0.642185903723908,"negative"
"P38398_Q13363",0.676463931127464,"positive"
"P49458_Q13363",0.491109658549096,"negative"
"Q00722_Q13363",0.660444462881873,"negative"
"O43927_Q13393",0.644945803710895,"negative"
"P13051_Q13393",0.532312819153396,"negative"
"P19419_Q13393",0.490197631887264,"negative"
"P29320_Q13393",0.734248895684599,"negative"
"P41273_Q13393",0.555555718959416,"negative"
"P51812_Q13393",0.554401225886445,"positive"
"O43913_Q13415",0.655895359726847,"positive"
"O43929_Q13415",0.615314168831377,"positive"
"O43913_Q13416",0.751382702327089,"positive"
"O43929_Q13416",0.733549827393445,"positive"
"Q13415_Q13416",0.683363162688168,"positive"
"P13232_Q13418",0.519806915834052,"negative"
"P48059_Q13418",0.694773441997484,"positive"
"P20809_Q13426",0.649266079991523,"negative"
"P49917_Q13426",0.764550094351247,"positive"
"O60934_Q13428",0.620230110736001,"positive"
"P25116_Q13428",0.518287826500718,"negative"
"P62316_Q13428",0.621452893896442,"negative"
"P00813_Q13472",0.635339738706513,"negative"
"O14980_Q13478",0.466374286992305,"negative"
"O15111_Q13478",0.636582473977923,"negative"
"O43924_Q13478",0.535171185466995,"negative"
"O95150_Q13489",0.680172934188174,"negative"
"P62837_Q13489",0.743576908889692,"positive"
"O14757_Q13535",0.760875471815542,"positive"
"O00626_Q13541",0.537272788864439,"negative"
"P06730_Q13541",0.773211983902449,"positive"
"P29965_Q13541",0.587823881927426,"negative"
"P40189_Q13541",0.580153100276173,"negative"
"O75509_Q13546",0.683526295338022,"negative"
"P01375_Q13546",0.753204659492144,"positive"
"P06400_Q13547",0.759939458221092,"positive"
"P08047_Q13547",0.684533255414759,"positive"
"P17542_Q13547",0.626142991935742,"positive"
"P28749_Q13547",0.605089697073348,"positive"
"Q01094_Q13547",0.700474125622261,"positive"
"Q08999_Q13547",0.71559214842309,"positive"
"O15511_Q13569",0.595836299330117,"negative"
"P18858_Q13572",0.590397302503452,"negative"
"P20783_Q13572",0.568266890964348,"negative"
"Q04206_Q13576",0.666859199128944,"positive"
"P48995_Q13586",0.675633138141213,"positive"
"P53779_Q13586",0.575086608903734,"negative"
"Q03135_Q13586",0.616940527846897,"positive"
"P15018_Q13616",0.532600677874005,"negative"
"P15260_Q13616",0.592706304603552,"negative"
"P25963_Q13616",0.683830447336816,"positive"
"P62877_Q13616",0.820054976522823,"positive"
"P63208_Q13616",0.798606152543234,"positive"
"Q13309_Q13616",0.703412624525114,"positive"
"O15520_Q13617",0.573912572487346,"negative"
"P49768_Q13617",0.627109310997034,"negative"
"P55072_Q13617",0.637098558684309,"positive"
"P41273_Q13618",0.49229113258107,"negative"
"P62877_Q13618",0.744246061558544,"positive"
"P01112_Q13619",0.670945022720105,"negative"
"P29317_Q13619",0.609916000352207,"negative"
"P33151_Q13619",0.588100997126741,"negative"
"P41273_Q13619",0.531074316873715,"negative"
"P42338_Q13619",0.654684298977467,"negative"
"P55072_Q13619",0.646143711907756,"positive"
"P61073_Q13619",0.559348479089767,"negative"
"P10415_Q13625",0.659864111566586,"positive"
"P12830_Q13625",0.576819211833813,"positive"
"P35222_Q13625",0.675066960013524,"positive"
"Q07817_Q13625",0.651487974545591,"positive"
"O76064_Q13651",0.491984647117752,"negative"
"P09919_Q13651",0.574068080371818,"negative"
"P22301_Q13651",0.60410337904361,"positive"
"P51946_Q13651",0.518514935508303,"negative"
"P01112_Q13671",0.651326143674272,"positive"
"P47813_Q13671",0.520106985323966,"negative"
"Q13114_Q13671",0.648189333274189,"negative"
"P08253_Q13753",0.616523989375813,"positive"
"P18074_Q13753",0.571206876082282,"negative"
"P12643_Q13873",0.766064081107549,"positive"
"P12644_Q13873",0.688228243697668,"positive"
"P18075_Q13873",0.626168930344068,"positive"
"P36894_Q13873",0.788608520011542,"positive"
"P84090_Q13873",0.501439306160014,"negative"
"P04626_Q13882",0.798143363995707,"positive"
"P11487_Q13882",0.649818803004411,"negative"
"P48059_Q13882",0.62107723840778,"negative"
"O15243_Q13888",0.458013409716117,"negative"
"P18074_Q13888",0.746158929296077,"positive"
"P19447_Q13888",0.798416922391274,"positive"
"P32780_Q13888",0.802762105428871,"positive"
"P42568_Q13888",0.651881984155431,"negative"
"Q13216_Q13888",0.676740810889095,"positive"
"P18074_Q13889",0.750512696284934,"positive"
"P19447_Q13889",0.783539852699672,"positive"
"P47712_Q13889",0.543034050824528,"negative"
"P50281_Q13889",0.631785497503834,"negative"
"Q13888_Q13889",0.804664779424301,"positive"
"P08887_Q13905",0.648238872319504,"negative"
"P46108_Q13905",0.674793290122636,"positive"
"P62834_Q13905",0.774270272062218,"positive"
"Q09472_Q13905",0.615479500530699,"negative"
"Q13888_Q13905",0.519976832208489,"negative"
"O15269_Q13950",0.573481317106186,"negative"
"O15297_Q13950",0.573424567526543,"positive"
"Q04724_Q13950",0.754613725037384,"positive"
"P13747_Q14012",0.579725717670033,"negative"
"P27487_Q14012",0.584293964887257,"negative"
"O95256_Q14116",0.605792751325181,"positive"
"P38398_Q14116",0.677267113738869,"negative"
"Q13478_Q14116",0.644801827780817,"positive"
"Q13619_Q14116",0.576572205186128,"negative"
"P49768_Q14118",0.600418263660211,"positive"
"P49771_Q14145",0.500881132437926,"negative"
"P51149_Q14145",0.685512214427618,"negative"
"O00303_Q14152",0.729498685083186,"positive"
"O14939_Q14152",0.539127158976326,"negative"
"O15371_Q14152",0.715884782646488,"positive"
"O15372_Q14152",0.719041443925392,"positive"
"O75822_Q14152",0.712164447507966,"positive"
"P41567_Q14152",0.621976803520874,"positive"
"P47813_Q14152",0.716604257648079,"positive"
"P60228_Q14152",0.76321803980559,"positive"
"P80098_Q14152",0.465625796524381,"negative"
"O95835_Q14160",0.58998534329572,"positive"
"P01138_Q14160",0.62346807641997,"negative"
"P46108_Q14185",0.683047078660137,"positive"
"O00716_Q14186",0.652689419762373,"positive"
"P06400_Q14186",0.600985352070958,"positive"
"P15559_Q14186",0.641759003169538,"negative"
"P28749_Q14186",0.61322562863216,"positive"
"Q01094_Q14186",0.753764789308012,"positive"
"O14939_Q14191",0.547075783225204,"negative"
"O43739_Q14191",0.65050139051882,"negative"
"P04275_Q14191",0.567178821883879,"negative"
"P13500_Q14191",0.589547395364403,"negative"
"P55957_Q14191",0.677207952211967,"negative"
"Q06609_Q14191",0.762564926327068,"positive"
"O14836_Q14204",0.558643769126418,"negative"
"P42858_Q14204",0.655067174245532,"positive"
"O14672_Q14209",0.500716630471294,"negative"
"O15234_Q14209",0.545561824409151,"negative"
"O43353_Q14209",0.564768064853118,"negative"
"O43889_Q14209",0.560551559208573,"negative"
"P06400_Q14209",0.589007317431836,"positive"
"P17301_Q14209",0.587715297341856,"negative"
"P52803_Q14209",0.679960103424702,"negative"
"Q14186_Q14209",0.699923098552319,"positive"
"P29459_Q14213",0.686692000607657,"positive"
"O95149_Q14242",0.54834062916124,"negative"
"P16109_Q14242",0.708966401338562,"positive"
"P17813_Q14242",0.609255444500481,"negative"
"O15444_Q14247",0.658501868738048,"negative"
"P01236_Q14247",0.647697515791253,"negative"
"P09919_Q14247",0.691539791279294,"negative"
"P17936_Q14315",0.63706112207904,"negative"
"Q13535_Q14315",0.49697558633666,"negative"
"P01588_Q14416",0.624506761035871,"negative"
"P28223_Q14416",0.648208526091116,"positive"
"P10644_Q14432",0.537056893443555,"positive"
"P09661_Q14457",0.506192469549639,"negative"
"P10415_Q14457",0.746388576256786,"positive"
"P12643_Q14457",0.665661938012302,"negative"
"P48736_Q14457",0.659536691914322,"positive"
"O75419_Q14566",0.766647669171074,"positive"
"P35221_Q14566",0.566342378731456,"negative"
"P51671_Q14566",0.471195869331692,"negative"
"P20809_Q14626",0.563752419699749,"positive"
"P61812_Q14626",0.656121564396945,"negative"
"P62316_Q14626",0.523267511238496,"negative"
"Q14152_Q14626",0.513947245557464,"negative"
"P34947_Q14627",0.567782460440085,"negative"
"P35225_Q14627",0.606055186488045,"positive"
"P42702_Q14627",0.629376866360987,"negative"
"P67870_Q14627",0.450324313673337,"negative"
"Q00653_Q14627",0.529670443039505,"negative"
"O76074_Q14643",0.518341828654225,"positive"
"P10415_Q14643",0.711589303999949,"positive"
"P31749_Q14643",0.632624820892846,"positive"
"Q13569_Q14643",0.685472367002706,"negative"
"Q01484_Q14654",0.720753112163616,"positive"
"Q09428_Q14654",0.782853750790051,"positive"
"O60216_Q14674",0.679504744260384,"positive"
"O15467_Q14683",0.558704997068579,"negative"
"O60216_Q14683",0.72793253009351,"positive"
"P78406_Q14683",0.64077822419051,"positive"
"P84090_Q14683",0.473656405527219,"negative"
"P25942_Q14738",0.532755577704401,"negative"
"P30307_Q14738",0.640070417207877,"positive"
"O43716_Q14766",0.488164974262604,"negative"
"P01137_Q14766",0.607848554303954,"positive"
"P55072_Q14766",0.529146643424246,"negative"
"Q12772_Q14766",0.5756935822163,"negative"
"Q13905_Q14766",0.622445898620249,"negative"
"O15269_Q14974",0.569468403624783,"negative"
"O95149_Q14974",0.691954251924236,"positive"
"P41236_Q14974",0.57046521355666,"negative"
"P52292_Q14974",0.772334456777471,"positive"
"P52298_Q14974",0.726580077421877,"positive"
"P62333_Q14997",0.718078817601079,"positive"
"O95150_Q15008",0.646677366940801,"negative"
"P12034_Q15011",0.628415714272948,"negative"
"Q06609_Q15011",0.59716687452479,"negative"
"P01112_Q15036",0.623741201208272,"positive"
"Q03519_Q15046",0.609446237490858,"negative"
"O43463_Q15047",0.637496730051133,"positive"
"P12004_Q15054",0.741872388888299,"positive"
"Q00535_Q15078",0.769046976620077,"positive"
"Q13291_Q15078",0.675063253162026,"negative"
"O00311_Q15080",0.590570425804184,"negative"
"P19876_Q15080",0.572054942316167,"negative"
"Q07955_Q15080",0.532444380087674,"negative"
"Q13625_Q15080",0.593733475831749,"negative"
"O75385_Q15118",0.663320375598933,"negative"
"O95219_Q15118",0.620566971406403,"negative"
"P01111_Q15118",0.66141826361414,"negative"
"P35998_Q15118",0.547558356441248,"negative"
"P42830_Q15118",0.557146629010134,"negative"
"P62837_Q15118",0.604690090954331,"negative"
"Q04864_Q15118",0.649229981418223,"negative"
"Q14997_Q15118",0.585304453865446,"negative"
"P10515_Q15120",0.690287278305653,"positive"
"Q05193_Q15120",0.539964780563939,"negative"
"Q13043_Q15120",0.74345401564525,"negative"
"Q02156_Q15139",0.690866749230725,"positive"
"Q13105_Q15139",0.586440596587296,"negative"
"O15444_Q15185",0.491980100344891,"negative"
"P07900_Q15185",0.756925580428636,"positive"
"P08238_Q15185",0.698606231403377,"positive"
"P10767_Q15185",0.546708504878666,"negative"
"P42574_Q15185",0.733895201108915,"positive"
"Q14766_Q15185",0.526120650492502,"negative"
"P13804_Q15223",0.433896254150944,"negative"
"P15151_Q15223",0.647802883878963,"positive"
"P49736_Q15223",0.472204540201246,"negative"
"O14798_Q15256",0.568527972128517,"negative"
"P04626_Q15303",0.757107015511004,"positive"
"Q14186_Q15329",0.652268115981072,"positive"
"Q15223_Q15329",0.527332297448526,"negative"
"P01589_Q15349",0.578235114759921,"negative"
"P43405_Q15349",0.622572551046498,"positive"
"O15269_Q15365",0.478720763827255,"negative"
"P22607_Q15365",0.497156244276158,"negative"
"P60896_Q15365",0.693504822425745,"negative"
"Q13153_Q15365",0.579743381804213,"positive"
"P24593_Q15369",0.550774328786398,"negative"
"Q15369_Q15370",0.647930720807458,"positive"
"O43924_Q15382",0.643772154198278,"positive"
"P13693_Q15382",0.642838528629135,"positive"
"P42345_Q15382",0.721527179302406,"positive"
"P78406_Q15382",0.608277949560684,"negative"
"Q13393_Q15382",0.587321936509234,"positive"
"Q02763_Q15389",0.799794628752289,"positive"
"P01106_Q15393",0.74983211989167,"positive"
"P21917_Q15393",0.535768001260159,"negative"
"P12235_Q15459",0.584442088061461,"negative"
"Q12874_Q15459",0.826715020508648,"positive"
"O00268_Q15542",0.746389810196553,"positive"
"Q12962_Q15542",0.739196860356699,"positive"
"O15269_Q15543",0.644423598527496,"negative"
"P20226_Q15543",0.617172338523996,"positive"
"P25325_Q15543",0.454661275903885,"negative"
"P27037_Q15543",0.573698028843392,"negative"
"Q12962_Q15543",0.583070106578088,"positive"
"O00585_Q15544",0.658682184774692,"negative"
"P20226_Q15544",0.614976609029592,"positive"
"P20711_Q15544",0.563326199203155,"negative"
"P35368_Q15544",0.660563765204242,"negative"
"Q12962_Q15544",0.568538140823315,"positive"
"Q15543_Q15544",0.612593410271096,"positive"
"P08047_Q15545",0.650355587210784,"positive"
"P13765_Q15545",0.548898311314997,"negative"
"P17936_Q15545",0.692672459877246,"negative"
"P22415_Q15545",0.657929203825604,"positive"
"Q12962_Q15545",0.761751978174906,"positive"
"O60934_Q15554",0.71652996347477,"positive"
"P09769_Q15554",0.619345494325289,"negative"
"P49959_Q15554",0.716283552097144,"positive"
"Q13315_Q15554",0.762904279402898,"positive"
"P01375_Q15628",0.752869979632552,"positive"
"P22830_Q15628",0.507655326028984,"negative"
"Q12933_Q15628",0.761286330463841,"positive"
"Q13158_Q15628",0.80072966367487,"positive"
"Q13546_Q15628",0.793829172203319,"positive"
"P23763_Q15648",0.603372089281019,"negative"
"Q12772_Q15648",0.68495834080811,"positive"
"P18827_Q15672",0.676813956391181,"negative"
"P19838_Q15672",0.578568114287456,"positive"
"P51677_Q15672",0.518149732889521,"negative"
"P01138_Q15750",0.581153431748701,"negative"
"P01236_Q15750",0.620214262694807,"negative"
"P12034_Q15750",0.597098539935884,"negative"
"Q12933_Q15750",0.649563268908732,"positive"
"O15111_Q15796",0.805180244638609,"positive"
"P17844_Q15797",0.644539535925011,"positive"
"O95835_Q15831",0.664409299008419,"positive"
"P43489_Q15831",0.542348945633611,"negative"
"P10276_Q16236",0.712616067444724,"positive"
"Q14145_Q16236",0.693723961567137,"positive"
"O15151_Q16254",0.708081406559474,"negative"
"O95822_Q16254",0.622336639466386,"negative"
"P04141_Q16254",0.725463444941257,"negative"
"P06400_Q16254",0.691773302040134,"positive"
"P28749_Q16254",0.67147864146573,"positive"
"P42768_Q16254",0.674513228211826,"negative"
"P47813_Q16254",0.53709326148715,"negative"
"Q08999_Q16254",0.653832662292359,"positive"
"Q13547_Q16254",0.715993521287646,"positive"
"Q14186_Q16254",0.732388741849553,"positive"
"O00401_Q16288",0.575879884475255,"negative"
"P18509_Q16288",0.747202705924876,"negative"
"P20783_Q16288",0.757351343271902,"positive"
"P28223_Q16288",0.729832339853281,"positive"
"Q01344_Q16288",0.740055875496282,"negative"
"P31749_Q16512",0.807792183218676,"positive"
"O00268_Q16514",0.779997468680473,"positive"
"P01106_Q16514",0.751577379959651,"positive"
"P20226_Q16514",0.759355591730284,"positive"
"P49771_Q16514",0.634673740881434,"negative"
"P50591_Q16514",0.623775768054826,"negative"
"Q12962_Q16514",0.786174359405983,"positive"
"Q15544_Q16514",0.646252583525322,"positive"
"P35222_Q16531",0.657166659583754,"positive"
"P35869_Q16531",0.633166837442138,"positive"
"P62877_Q16531",0.807504057938229,"positive"
"Q13619_Q16531",0.714735067538805,"positive"
"O14920_Q16543",0.630876142892822,"positive"
"O15111_Q16543",0.643562816213876,"positive"
"P08648_Q16543",0.618631207887849,"negative"
"P11802_Q16543",0.729100475898327,"positive"
"P28472_Q16543",0.518404824786146,"negative"
"Q13233_Q16543",0.643936808736451,"positive"
"Q13393_Q16543",0.515092212498719,"negative"
"P22607_Q16552",0.624784064969311,"negative"
"P37023_Q16552",0.751245010424408,"negative"
"P43308_Q16552",0.407373979017185,"negative"
"Q14432_Q16552",0.619014512262236,"negative"
"O00268_Q16594",0.701671684053717,"positive"
"O00571_Q16594",0.57945365251961,"negative"
"O95219_Q16594",0.64177124640017,"negative"
"P01106_Q16594",0.774488216225056,"positive"
"P31323_Q16594",0.638406276025564,"negative"
"P49848_Q16594",0.764228398485675,"positive"
"Q00403_Q16594",0.758792111617103,"positive"
"Q12962_Q16594",0.799687810449499,"positive"
"Q15542_Q16594",0.785332155763487,"positive"
"Q16514_Q16594",0.78359725350355,"positive"
"O14867_Q16602",0.603599311469179,"negative"
"O60894_Q16602",0.741283166632403,"positive"
"P14780_Q16602",0.629091410624844,"negative"
"Q15365_Q16602",0.502631590337778,"negative"
"P43489_Q16611",0.568117039910369,"negative"
"P55957_Q16611",0.793353203420932,"positive"
"P55273_Q16619",0.651528461685752,"negative"
"Q00653_Q16619",0.631244070873176,"negative"
"Q15365_Q16619",0.528060956606842,"negative"
"Q15545_Q16619",0.597393248287856,"positive"
"P04150_Q16620",0.5857494055767,"positive"
"P78352_Q16620",0.726077138004541,"positive"
"Q09472_Q16620",0.553526052656919,"negative"
"O75396_Q16623",0.52561321613823,"positive"
"P09919_Q16623",0.630665957153799,"negative"
"P23763_Q16623",0.669163909782605,"positive"
"O14514_Q16627",0.53536126605551,"negative"
"P32246_Q16627",0.517703785418402,"positive"
"P43357_Q16627",0.469414751881384,"negative"
"P21781_Q16629",0.609883837959842,"negative"
"P38919_Q16629",0.739348004850682,"positive"
"Q13905_Q16629",0.500307949876397,"negative"
"O43809_Q16630",0.812667885896013,"positive"
"P01236_Q16630",0.477491144018718,"negative"
"P08476_Q16630",0.517377455078141,"negative"
"O14893_Q16637",0.843457360899316,"positive"
"O94907_Q16637",0.610179633858675,"negative"
"P14678_Q16637",0.791687660295209,"positive"
"P29965_Q16637",0.498491646400994,"negative"
"Q14974_Q16637",0.724096571219589,"positive"
"P16435_Q16663",0.536584666844695,"negative"
"P32246_Q16663",0.544793800263634,"positive"
"P46939_Q16663",0.502193029524811,"negative"
"P51677_Q16663",0.539785968717829,"positive"
"P62304_Q16663",0.445516657305356,"negative"
"P78504_Q16663",0.556341634059852,"negative"
"Q00597_Q16663",0.568127634453101,"negative"
"O43524_Q16665",0.769437990229214,"positive"
"P09467_Q16665",0.658436372633643,"positive"
"P17861_Q16665",0.728493835578351,"positive"
"P25789_Q16665",0.72407599374186,"positive"
"P27540_Q16665",0.650908976673298,"positive"
"P46531_Q16665",0.74033590393718,"positive"
"Q09472_Q16665",0.756471678187552,"positive"
"P60468_Q16763",0.705907469122631,"negative"
"Q10567_Q16763",0.637930462723446,"negative"
"P10644_Q16790",0.57046930513801,"negative"
"P18075_Q16790",0.586102548213683,"negative"
"P19419_Q16790",0.636784798157882,"negative"
"P31946_Q16790",0.526893210654857,"negative"
"P61158_Q16790",0.505739716363233,"negative"
"Q01201_Q16790",0.604625466587616,"negative"
"P11473_Q16873",0.699657717648886,"negative"
"P21580_Q16873",0.628416671341216,"negative"
"Q13363_Q16873",0.707095869220299,"negative"
"P08581_Q3LXA3",0.644556096863926,"negative"
"P08700_Q3LXA3",0.601144381845429,"negative"
"P18850_Q53ET0",0.657547329160595,"positive"
"Q14643_Q53ET0",0.618721020422818,"positive"
"Q15233_Q53ET0",0.642921812537845,"positive"
"P21917_Q5JU85",0.628712750300599,"negative"
"Q13105_Q5JU85",0.639765307855468,"negative"
"Q13114_Q5JU85",0.558438260513392,"negative"
"P10828_Q5T1C6",0.646843139369489,"negative"
"P31749_Q5T1C6",0.745421321030155,"positive"
"Q07955_Q5T1C6",0.610770740441146,"negative"
"P15151_Q5VWG9",0.504195355570236,"negative"
"P19022_Q5VWG9",0.574862197889031,"negative"
"Q12962_Q5VWG9",0.657248269375735,"positive"
"O15169_Q5VWQ8",0.695065341699945,"positive"
"P28845_Q5VWQ8",0.588236587085773,"negative"
"P35269_Q5VWQ8",0.630590912889161,"negative"
"P49841_Q5VWQ8",0.680447060033558,"positive"
"P49768_Q6EMK4",0.643742040333085,"positive"
"O95639_Q6P1J9",0.691806426476213,"positive"
"P21781_Q6P1J9",0.67118108985551,"negative"
"P33240_Q6P1J9",0.725511074683881,"positive"
"Q10570_Q6P1J9",0.72127949353798,"positive"
"Q12996_Q6P1J9",0.714586676837351,"positive"
"P28472_Q6P2E9",0.517347735138285,"negative"
"O15270_Q6P2Q9",0.574740509938854,"negative"
"O14965_Q6PGQ7",0.811225229952817,"positive"
"O43143_Q6PGQ7",0.635353484808909,"negative"
"O60894_Q6PGQ7",0.518533757665319,"negative"
"P01111_Q6PGQ7",0.69630043008478,"negative"
"P24593_Q6PGQ7",0.556324992154021,"negative"
"P53350_Q6PGQ7",0.81183011343506,"positive"
"P20827_Q6R327",0.561497861208553,"negative"
"P42345_Q6R327",0.68197858082071,"positive"
"Q08334_Q6R327",0.524442980595689,"negative"
"O95396_Q6TCH7",0.524657181957659,"negative"
"P04049_Q6TCH7",0.669297718663657,"positive"
"P12034_Q6TCH7",0.633685801119957,"negative"
"P24928_Q6TCH7",0.56880553882158,"negative"
"O43929_Q6ZMJ4",0.471872709848024,"negative"
"P07333_Q6ZMJ4",0.709182348561031,"positive"
"P43403_Q6ZMJ4",0.677321684134235,"negative"
"P54278_Q6ZMJ4",0.548309078546708,"negative"
"O95750_Q6ZNE5",0.61107663783292,"negative"
"P15248_Q6ZNE5",0.510087018799329,"negative"
"Q14457_Q6ZNE5",0.684709211370164,"positive"
"P31749_Q6ZVD8",0.685983842235895,"positive"
"Q13224_Q6ZW49",0.511265078347441,"negative"
"P18074_Q6ZYL4",0.679744765638126,"positive"
"P19447_Q6ZYL4",0.711902505244298,"positive"
"P28845_Q6ZYL4",0.583405747123565,"negative"
"P32780_Q6ZYL4",0.668205935829477,"positive"
"P48357_Q6ZYL4",0.607425006103368,"negative"
"Q13888_Q6ZYL4",0.668059678417688,"positive"
"Q13889_Q6ZYL4",0.649849039539095,"positive"
"O43323_Q7KZF4",0.46360676281492,"negative"
"P26951_Q7KZF4",0.543417236169417,"negative"
"Q6P2Q9_Q7KZF4",0.727811701349134,"positive"
"O00303_Q7L2H7",0.781734885943336,"positive"
"O15371_Q7L2H7",0.766418571144961,"positive"
"O15372_Q7L2H7",0.761127348393227,"positive"
"O75822_Q7L2H7",0.736438425963589,"positive"
"P29459_Q7L2H7",0.515157444832709,"negative"
"P55884_Q7L2H7",0.724992216409441,"positive"
"P60228_Q7L2H7",0.753904776715192,"positive"
"Q14152_Q7L2H7",0.73931205108222,"positive"
"O00311_Q7L576",0.599731003489762,"negative"
"P63000_Q7L576",0.612387735760199,"positive"
"P19876_Q7L804",0.53377211121292,"negative"
"P62491_Q7L804",0.605634389962796,"positive"
"Q06190_Q7L804",0.524906275359611,"negative"
"O75351_Q7LBR1",0.715257844399045,"positive"
"O95630_Q7LBR1",0.594938080547422,"positive"
"Q15562_Q7LBR1",0.536909603156078,"negative"
"O60216_Q7Z5K2",0.823740972415191,"positive"
"P08648_Q7Z5K2",0.623601579237465,"negative"
"Q14683_Q7Z5K2",0.739712919312601,"positive"
"O00268_Q7Z7C8",0.824813814924516,"positive"
"P09919_Q7Z7C8",0.735678046789575,"negative"
"P20809_Q7Z7C8",0.694404102524008,"negative"
"P49848_Q7Z7C8",0.629266746546131,"positive"
"Q12769_Q7Z7C8",0.583869964574951,"negative"
"Q12962_Q7Z7C8",0.616072354575012,"positive"
"Q15036_Q7Z7C8",0.49862842051822,"negative"
"Q15542_Q7Z7C8",0.637692336700681,"positive"
"Q16514_Q7Z7C8",0.738154326023091,"positive"
"Q16594_Q7Z7C8",0.685402974677129,"positive"
"P52815_Q7Z7H8",0.72251432141068,"positive"
"Q14997_Q7Z7H8",0.641698530612623,"negative"
"P11940_Q86U42",0.547967218852998,"positive"
"P52789_Q86U42",0.571101343545292,"negative"
"Q09161_Q86U42",0.644853591359263,"positive"
"P31749_Q86V81",0.715362063544136,"positive"
"Q16627_Q86V81",0.446343437925035,"negative"
"Q6ZMJ4_Q86V81",0.5349048404576,"negative"
"O95786_Q86WV6",0.728447336645316,"positive"
"P33993_Q86WV6",0.612442017341935,"negative"
"P43308_Q86WV6",0.631310158497207,"positive"
"P60468_Q86WV6",0.611658242808748,"positive"
"P61978_Q86WV6",0.660307965498766,"negative"
"Q01081_Q86WV6",0.629201477583815,"negative"
"Q02878_Q86WV6",0.530954982202305,"negative"
"P17707_Q86XR7",0.6073764681636,"negative"
"Q02156_Q86XR7",0.623428328104821,"positive"
"Q13257_Q86XR7",0.600107652147174,"negative"
"P38398_Q86YC2",0.798975890921986,"positive"
"P51587_Q86YC2",0.804934762090581,"positive"
"Q03135_Q86YC2",0.632435283116399,"negative"
"Q06609_Q86YC2",0.717222058359151,"positive"
"P14784_Q8IU60",0.623124861187859,"negative"
"P36941_Q8IU60",0.477530655946794,"negative"
"O60942_Q8IUC6",0.586014399952927,"negative"
"O00506_Q8IWF2",0.621987130476807,"negative"
"P01563_Q8IWF2",0.555286605367748,"negative"
"P51946_Q8IWF2",0.58030732791292,"negative"
"Q01484_Q8IWF2",0.579052911460905,"negative"
"Q03519_Q8IWF2",0.621153884622728,"negative"
"O95219_Q8IX03",0.546858209813474,"positive"
"P05165_Q8IX07",0.5142586304646,"negative"
"P15976_Q8IX07",0.808138426480598,"positive"
"Q14766_Q8IX07",0.634828942111356,"negative"
"P55317_Q8IYD8",0.689601605897197,"negative"
"P14621_Q8IZD4",0.563373663473237,"negative"
"Q16790_Q8IZD4",0.57571254908614,"negative"
"P01236_Q8IZJ1",0.662712939203975,"negative"
"P07992_Q8IZJ1",0.577412827899388,"negative"
"Q15672_Q8IZJ1",0.683267126620268,"negative"
"P42345_Q8N122",0.763908897463712,"positive"
"Q09428_Q8N122",0.649337106944107,"negative"
"O15269_Q8N138",0.649776526076952,"positive"
"Q16543_Q8N138",0.566360285727599,"negative"
"P10912_Q8N2W9",0.52475608358277,"negative"
"Q04206_Q8N2W9",0.706498409936101,"positive"
"O60216_Q8N3U4",0.793272947803554,"positive"
